date,state,town,propertyCategory,propertyType,lotSize,transactedAmount
12/8/2015,SELANGOR,BERANANG,RESIDENTIAL,TERRACE HOUSE,2435,728800
12/8/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1619,538000
12/8/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,646,50000
12/8/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,657,70000
12/8/2015,SELANGOR,SELAYANG,RESIDENTIAL,BUNGALOW,2077,550000
12/8/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,838,165000
12/8/2015,SELANGOR,SEMENYIH,RESIDENTIAL,APARTMENT/FLAT,549,70000
12/8/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,732,133000
12/8/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,926,200000
12/8/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,850,315000
12/8/2015,SELANGOR,JENJAROM,RESIDENTIAL,SEMI-D,3359,688000
12/8/2015,SELANGOR,SERENDAH,RESIDENTIAL,APARTMENT/FLAT,703,26000
12/8/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,5500,1200000
12/8/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1475,280000
12/8/2015,SELANGOR,BANGI,RESIDENTIAL,TERRACE HOUSE,1636,430000
12/8/2015,SELANGOR,AMPANG,RESIDENTIAL,BUNGALOW,4306,600000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,1195,310000
12/8/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,678,82000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,1486,553000
12/8/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,1012,290000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,1667,550000
12/8/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,1249,250000
12/8/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1302,150000
12/8/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,4101,1300000
12/8/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1889,720000
12/8/2015,SELANGOR,PORT KLANG,RESIDENTIAL,TERRACE HOUSE,1600,180000
12/8/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,850,265000
12/8/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,APARTMENT/FLAT,646,60000
12/8/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,1290,630000
12/8/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,843,150000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,1404,510000
12/8/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,980,340000
12/8/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,865,330000
12/8/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,1023,160000
12/8/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,807,288000
12/8/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,SEMI-D,3498,1980000
12/8/2015,SELANGOR,PUCHONG,RESIDENTIAL,SEMI-D,3240,1730000
12/8/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,SEMI-D,3498,1980000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,1593,338000
12/8/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,750,200000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,1130,300000
12/8/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,2750,1300000
12/8/2015,SELANGOR,GOMBAK,RESIDENTIAL,APARTMENT/FLAT,667,80000
12/8/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,APARTMENT/FLAT,920,365000
12/8/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,840,240000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,1130,300000
12/8/2015,SELANGOR,SELAYANG,RESIDENTIAL,TERRACE HOUSE,2032,630000
12/8/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,CONDOMINIUM,1242,625000
12/8/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,753,340000
12/8/2015,SELANGOR,BUKIT RAJA,RESIDENTIAL,CLUSTER HOUSE,2088,800000
12/8/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1200,335000
12/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,600,70000
12/8/2015,SELANGOR,SELAYANG,RESIDENTIAL,TERRACE HOUSE,2919,1550000
12/8/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,615,375000
12/8/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1206,400000
12/8/2015,SELANGOR,SUNWAY,RESIDENTIAL,APARTMENT/FLAT,775,268000
12/8/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,657,50000
12/8/2015,SELANGOR,SELAYANG,RESIDENTIAL,TERRACE HOUSE,2153,630000
12/8/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1399,167000
12/8/2015,SELANGOR,JENJAROM,RESIDENTIAL,TERRACE HOUSE,2304,488888
12/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,4937,320000
12/2/2016,SELANGOR,SETIA ALAM,RESIDENTIAL,APARTMENT/FLAT,949,328000
12/12/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,689,130000
12/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,635,135000
12/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,687,155000
12/11/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,APARTMENT/FLAT,667,76000
12/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,678,120000
12/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,720,450000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,753,50000
12/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SEMI-D,4679,1850000
12/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,SEMI-D,4402,1600000
12/11/2015,SELANGOR,JERAM,RESIDENTIAL,TERRACE HOUSE,1302,179000
12/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1591,390000
12/11/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,900,175000
12/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,1109,375000
12/11/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1376,250000
12/11/2015,SELANGOR,SERENDAH,RESIDENTIAL,APARTMENT/FLAT,700,90000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1540,300000
12/11/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,646,55000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2594,730000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1398,218000
12/11/2015,SELANGOR,RAWANG,RESIDENTIAL,APARTMENT/FLAT,603,65000
12/11/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,770,120000
12/11/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1399,350000
12/11/2015,SELANGOR,RAWANG,RESIDENTIAL,APARTMENT/FLAT,603,60000
12/11/2015,SELANGOR,SELAYANG,RESIDENTIAL,TERRACE HOUSE,1399,499000
12/11/2015,SELANGOR,KEPONG,RESIDENTIAL,BUNGALOW,3200,265000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2124,560000
12/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,900,388000
12/11/2015,SELANGOR,DAMANSARA,RESIDENTIAL,SEMI-D,2460,1950000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,750,275000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,SEMI-D,2637,760000
12/11/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,APARTMENT/FLAT,813,324000
12/11/2015,SELANGOR,ULU KELANG,RESIDENTIAL,TERRACE HOUSE,1259,800000
12/11/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,635,48000
12/11/2015,SELANGOR,RAWANG,RESIDENTIAL,APARTMENT/FLAT,646,52000
12/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1195,600000
12/11/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,538,62000
12/11/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,603,120000
12/11/2015,SELANGOR,DENGKIL,RESIDENTIAL,TERRACE HOUSE,1480,530000
12/11/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,749,250000
12/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,650,110000
12/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1478,560000
12/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,872,120000
12/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1313,680000
12/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,753,80000
12/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1146,520000
12/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,615,385000
12/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,532,385000
12/11/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1428,370000
12/11/2015,SELANGOR,SUNWAY,RESIDENTIAL,SERVICE RESIDENCE,570,540000
12/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1927,550000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1195,250000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1195,260000
12/11/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,2303,400000
12/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,CONDOMINIUM,3124,1000000
12/11/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1281,188000
12/10/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,592,50000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,2990,910000
12/10/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1173,600000
12/10/2015,SELANGOR,KAJANG,RESIDENTIAL,SEMI-D,3003,1300000
12/10/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,SEMI-D,2723,1350000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1496,540000
12/10/2015,SELANGOR,BATU CAVES,RESIDENTIAL,SERVICE RESIDENCE,1030,450000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1302,185000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,3810,1200000
12/10/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,1120,530000
12/10/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,850,280000
12/10/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,698,150000
12/10/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1725,600000
12/10/2015,SELANGOR,BERANANG,RESIDENTIAL,SEMI-D,4607,570000
12/10/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,836,283000
12/10/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,893,415000
12/10/2015,SELANGOR,SEMENYIH,RESIDENTIAL,SEMI-D,3186,890000
12/10/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,3251,1300000
12/10/2015,SELANGOR,SEPANG,RESIDENTIAL,SEMI-D,6781,550000
12/10/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,2842,850000
12/10/2015,SELANGOR,KALUMPANG,RESIDENTIAL,CLUSTER HOUSE,1163,80000
12/10/2015,SELANGOR,KUALA SELANGOR,RESIDENTIAL,TERRACE HOUSE,1647,220000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,650,100000
12/10/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,980,620000
12/10/2015,SELANGOR,KAJANG,RESIDENTIAL,CONDOMINIUM,1141,200000
12/10/2015,SELANGOR,AMPANG,RESIDENTIAL,TERRACE HOUSE,1650,430000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,588,85000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,818,125000
12/10/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,852,250000
12/10/2015,SELANGOR,AMPANG,RESIDENTIAL,TOWN HOUSE,820,350000
12/10/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1119,675000
12/10/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,2551,1080000
12/10/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1076,165000
12/10/2015,SELANGOR,PORT KLANG,RESIDENTIAL,APARTMENT/FLAT,701,58000
12/10/2015,SELANGOR,BANGI,RESIDENTIAL,TOWN HOUSE,1184,340000
12/10/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,1178,510000
12/10/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1400,185000
12/10/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,1282,540000
12/10/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,615,350000
12/10/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1719,555000
12/10/2015,SELANGOR,SEMENYIH,RESIDENTIAL,SEMI-D,3186,890000
12/10/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,870,350000
12/10/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1719,415000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,CONDOMINIUM,1405,350000
12/10/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1076,130000
12/10/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,1018,360000
12/10/2015,SELANGOR,BUKIT RAJA,RESIDENTIAL,APARTMENT/FLAT,682,160000
12/10/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,BUNGALOW,5424,2000000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,2099,700000
12/10/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,CONDOMINIUM,1396,540000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1300,210000
12/10/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,700,132000
12/10/2015,SELANGOR,AMPANG,RESIDENTIAL,TERRACE HOUSE,1076,650000
12/10/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,APARTMENT/FLAT,680,135000
12/10/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1399,60000
12/10/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,BUNGALOW,8299,3156000
12/10/2015,SELANGOR,CHERAS,RESIDENTIAL,CONDOMINIUM,1539,295000
12/10/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,APARTMENT/FLAT,764,72000
12/10/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,BUNGALOW,3853,550000
12/10/2015,SELANGOR,DAMANSARA,RESIDENTIAL,TERRACE HOUSE,1887,1000000
12/10/2015,SELANGOR,PORT KLANG,RESIDENTIAL,APARTMENT/FLAT,850,50000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1980,360000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1173,320000
12/10/2015,SELANGOR,DAMANSARA,RESIDENTIAL,BUNGALOW,5102,3380000
12/10/2015,SELANGOR,ARA DAMANSARA,RESIDENTIAL,APARTMENT/FLAT,1663,820000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,SERVICE RESIDENCE,622,400000
12/10/2015,SELANGOR,SEPANG,RESIDENTIAL,TERRACE HOUSE,1195,90000
12/10/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1259,280000
12/10/2015,SELANGOR,ULU LANGAT,RESIDENTIAL,APARTMENT/FLAT,850,325000
12/10/2015,SELANGOR,MUTIARA DAMANSARA,RESIDENTIAL,CONDOMINIUM,1851,1200000
12/10/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,861,215000
12/10/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,1098,585000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,689,62000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,3668,800000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,834,210000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1173,320000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,SEMI-D,2637,750000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,CONDOMINIUM,926,387500
12/10/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,2557,885000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1335,210000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,657,100000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,850,195000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1744,280000
12/10/2015,SELANGOR,SERENDAH,RESIDENTIAL,BUNGALOW,5199,400000
12/10/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1195,180000
12/10/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,606,36000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1758,340000
12/10/2015,SELANGOR,SAUJANA,RESIDENTIAL,CONDOMINIUM,1668,888000
12/10/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,1137,700000
12/10/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1752,500000
12/10/2015,SELANGOR,IJOK,RESIDENTIAL,TERRACE HOUSE,1399,180000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1249,365000
12/10/2015,SELANGOR,KUALA SELANGOR,RESIDENTIAL,TERRACE HOUSE,1195,137000
12/10/2015,SELANGOR,SEPANG,RESIDENTIAL,TERRACE HOUSE,1399,145000
12/10/2015,SELANGOR,BATU CAVES,RESIDENTIAL,BUNGALOW,800,100000
12/10/2015,SELANGOR,BANGI,RESIDENTIAL,SEMI-D,3035,880000
12/10/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,727,120000
12/10/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1098,210000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,775,100000
12/10/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,2107,750000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,861,150000
12/10/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1500,785000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1378,150000
12/10/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,849,295000
12/10/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1324,265000
12/10/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,1173,385000
12/1/2016,SELANGOR,CYBERJAYA,RESIDENTIAL,TERRACE HOUSE,3237,978800
12/1/2016,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1399,120000
12/1/2016,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1399,180000
12/1/2016,SELANGOR,BERANANG,RESIDENTIAL,TERRACE HOUSE,1098,125000
12/1/2016,SELANGOR,ARA DAMANSARA,RESIDENTIAL,CONDOMINIUM,1119,520000
12/1/2016,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,904,380000
12/1/2016,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1798,700000
12/1/2016,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1055,460000
12/1/2016,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,2377,1580000
11/9/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,840,180000
11/9/2015,SELANGOR,ULU KELANG,RESIDENTIAL,CONDOMINIUM,646,220000
11/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1399,96000
11/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1306,650000
11/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1292,950000
11/9/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1302,300000
11/9/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,650,150000
11/9/2015,SELANGOR,KLANG,RESIDENTIAL,SEMI-D,3595,1350000
11/9/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1249,290000
11/9/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,990,360000
11/9/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,TERRACE HOUSE,3194,1750000
11/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1760,440000
11/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,3455,1100000
11/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1399,180000
11/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,952,135000
11/9/2015,SELANGOR,BATU CAVES,RESIDENTIAL,CONDOMINIUM,1098,385000
11/9/2015,SELANGOR,ULU LANGAT,RESIDENTIAL,TERRACE HOUSE,1731,483700
11/9/2015,SELANGOR,KLANG,RESIDENTIAL,SERVICE RESIDENCE,818,440000
11/9/2015,SELANGOR,AMPANG,RESIDENTIAL,TERRACE HOUSE,750,370000
11/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1302,540000
11/9/2015,SELANGOR,AMPANG,RESIDENTIAL,BUNGALOW,4800,460000
11/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,861,180000
11/9/2015,SELANGOR,AMPANG,RESIDENTIAL,BUNGALOW,4000,420000
11/9/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1376,625000
11/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,500,400000
11/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,797,225000
11/9/2015,SELANGOR,BANTING,RESIDENTIAL,TERRACE HOUSE,1399,205000
11/9/2015,SELANGOR,KAJANG,RESIDENTIAL,BUNGALOW,7201,3980000
11/9/2015,SELANGOR,DAMANSARA,RESIDENTIAL,SERVICE RESIDENCE,680,560000
11/9/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,1804,810000
11/9/2015,SELANGOR,IJOK,RESIDENTIAL,TERRACE HOUSE,1540,260000
11/9/2015,SELANGOR,BESTARI JAYA,RESIDENTIAL,TERRACE HOUSE,2960,100000
11/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,753,130000
11/9/2015,SELANGOR,RAWANG,RESIDENTIAL,BUNGALOW,2400,365000
11/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,CONDOMINIUM,900,500000
11/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,850,200000
11/9/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1690,673000
11/9/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1728,645000
11/9/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,2916,1040000
11/9/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1540,380000
11/9/2015,SELANGOR,SEMENYIH,RESIDENTIAL,BUNGALOW,6598,1650000
11/9/2015,SELANGOR,BATU CAVES,RESIDENTIAL,APARTMENT/FLAT,820,240000
11/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,2295,1210000
11/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,SERVICE RESIDENCE,1050,460000
11/9/2015,SELANGOR,BATU CAVES,RESIDENTIAL,SERVICE RESIDENCE,1012,380000
11/9/2015,SELANGOR,SELAYANG,RESIDENTIAL,CONDOMINIUM,965,300000
11/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,969,550000
11/9/2015,SELANGOR,BATANG KALI,RESIDENTIAL,TERRACE HOUSE,1938,220000
11/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SEMI-D,4596,2546000
11/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,4704,1100000
11/9/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,907,258000
11/9/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1822,827000
11/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1650,733000
11/9/2015,SELANGOR,BANDAR SRI DAMANSARA,RESIDENTIAL,CONDOMINIUM,2110,1247350
11/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,956,170000
11/9/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,TERRACE HOUSE,1399,380000
11/9/2015,SELANGOR,BANTING,RESIDENTIAL,TERRACE HOUSE,829,74000
