"Tahun","Minggu","Negeri","Daerah/Zon/PBT","Lokaliti","Jumlah Kes Terkumpul","Tempoh Wabak Berlaku (Hari)","latitude","longitude"
2015,2,"Selangor","Petaling","Usj 6/2",8,47,3.058407,101.636765
2015,2,"Sarawak","Sibu","Lower Jalan Hua Kiew",15,47,3.058408,101.636767
2015,2,"Perak","Kinta","Tmn Lpoh Jaya",17,46,3.058409,101.636769
2015,2,"Selangor","Petaling","Kt Pju 1A Pprt B : Blok
D,E,F",16,46,3.113117,101.815683
2015,2,"Selangor","Petaling","Sri Pjs 10 (Teres D : Jln Pjs
10/15, 15A, 10/18, 10/20,
10/22, 10/26A, 10/26C)",11,46,3.113118,101.815693
2015,2,"Selangor","Petaling","Bt 13 1/2 Koi Tropika",7,46,2.975147,101.783915
2015,2,"Selangor","Petaling","Taman Puncak Jalil4 ( Casa Riana)",14,46,3.113117,101.815673
2015,2,"Selangor","Hulu Langat","Jalan 12 Taman Cheras
Jaya",7,45,3.048069,101.639553
2015,2,"Selangor","Hulu
Selangor","Jalan Dahliasari Bsb",11,45,3.198303,101.599919
2015,2,"Selangor","Petaling","Seksyen 7 (Teres C : Jln
7/10- 7/22)",9,45,3.052035,101.643996
2015,2,"Selangor","Petaling","Sri Ss 5C",8,45,3.128331,101.618127
2015,2,"Selangor","Petaling","Usj 2/4",6,45,3.074107,101.492219
2015,2,"Perak","Kinta","Rpt Pengkalan Pegoh",19,44,3.074107,101.492219
2015,2,"Perak","Kinta","Tmn Cempaka",21,44,3.074107,101.492219
2015,2,"Selangor","Hulu Langat","Jalan 3/13A-C Seksyen 3
Taman Kajang Utama",9,44,3.155076,101.593722
2015,2,"Selangor","Petaling","Seksyen 9 (Kondo Sri
Mahligai)",15,44,3.089795,101.647281
2015,2,"Selangor","Petaling","Taman Kinrara 5 (Flat
Taman Mawar)",7,44,3.113117,101.815673
2015,2,"Selangor","Petaling","Taman Puchong Prima
(Eiina)",11,44,3.060047,101.584687
2015,2,"Perak","Kinta","Kg Sri Kinta",15,43,3.188612,101.604747
2015,2,"Selangor","Hulu Langat","Jalan 3/40-49 Seksyen 3
Bandar Baru Bangi",14,43,3.13281,101.748025
2015,2,"Selangor","Hulu Langat","Jalan Bm 6/D Bandar Bukit
Mahkota",8,43,3.114994,101.811318
2015,2,"Selangor","Petaling","Ss 18/1",25,43,3.058404,101.636764
2015,2,"Perak","Kinta","Tmn Desa Aman",27,42,3.058405,101.636763
2015,2,"Perak","Kinta","Tmn Rishah",26,42,3.058406,101.636762
2015,2,"Selangor","Petaling","81 Pju 6 8U 7 (Teres A: Jln
7/1-7/10)",8,42,3.058407,101.636765
2015,2,"Selangor","Hulu Langat","Taman Koperasi Sunga
Chua",7,41,3.058408,101.636767
2015,2,"Selangor","Petaling","Seksyen 13 Teres 8",16,41,3.058409,101.636769
2015,2,"Selangor","Petaling","81 Pju 9 Sd 13 Apt Sri Meranti 2: 81Ok H, J, K, L, M,N,P,Q,R",17,41,3.113117,101.815683
2015,2,"Selangor","Petaling","Usj 8 (Subang Perdana
Goodyear Court 5)",10,41,3.113118,101.815693
2015,2,"Selangor","Petaling","Tmn Puchong Permai 1 (
Flat 38 81Ok A )",19,41,2.975147,101.783915
2015,2,"Perak","Kinta","Kg 8Aru Jelapang",19,40,3.113117,101.815673
2015,2,"Perak","Kinta","Kg Temiang",14,40,3.048069,101.639553
2015,2,"Selangor","Petaling","Seksyen 8 Teres 8 (Jin 8/14
- Jln 8/28)",15,40,3.198303,101.599919
2015,2,"Perak","Kinta","Kg 8Aru Kuala Kuang",22,39,3.052035,101.643996
2015,2,"Perak","Kinta","Tmn Perpaduan",17,39,3.058406,101.636762
2015,2,"Selangor","Petaling","Kt Pju 1A Pprt C: 81Ok G, H",9,39,3.058407,101.636765
2015,2,"Selangor","Petaling","Pjs 717,9,10",12,39,3.058408,101.636767
2015,2,"Selangor","Petaling","Seksyen U5 ( Mutiara Subang Kaw Perindustrian A: Jln U5/11 - U5/17)",8,39,3.058409,101.636769
2015,2,"Selangor","Petaling","Sri Ss 5B",5,39,3.113117,101.815683
2015,2,"Selangor","Petaling","Taman Kinrara 5 (Teres
Taman Mawar)",20,39,3.113118,101.815693
2015,2,"Perak","Kinta","8Andar Lahat 8Aru",12,38,2.975147,101.783915
2015,2,"Perak","Kinta","K/8 Pasir Pinji 2",8,38,3.113117,101.815673
2015,2,"Perak","Kinta","Tmn Pengkalan 8Arat",6,38,3.048069,101.639553
2015,2,"Selangor","Hulu
Selangor","Apt Anggerik Tbr 8B",9,38,3.198303,101.599919
2015,2,"Selangor","Petaling","Seksyen U16 ( Denai Alam
Teres N : Jln U16/95- U16/96G)",6,38,3.052035,101.643996
2015,2,"Selangor","Petaling","Kd Pju 5 Seksyen 11",5,38,3.058406,101.636762
2015,2,"Selangor","Petaling","Pjs 9/2 - Pjs 9/30",5,38,3.058407,101.636765
2015,2,"Perak","Kinta","Panorama Lapangan
Perdana",5,37,3.058408,101.636767
2015,2,"Perak","Kinta","Tmn 8Ercham Raya",8,37,3.058409,101.636769
2015,2,"Perak","Kinta","Tmn Pinji Mewah",8,37,3.113117,101.815683
2015,2,"Perak","Kinta","Tmn Star",7,37,3.113118,101.815693
2015,2,"Selangor","Petaling","Seksyen 22 (Kg Kebun
8Unga)",8,37,2.975147,101.783915
2015,2,"Selangor","Petaling","Tm Pjs 2C Apt Medan
Cahaya ( 81Ok A - H )",15,37,3.113117,101.815673
2015,2,"Selangor","Petaling","Ss 19/6",7,37,3.048069,101.639553
2015,2,"Selangor","Petaling","Jgn Guna - Seksyen U6
Kampung Baru Subang
(Jalan Tudm)",6,37,3.198303,101.599919
2015,2,"Selangor","Petaling","Seksyen U19 (Tmn.Sri Buloh&Rmh Mrh Pkns:Jin U19/1-U19/12C&Rmh Pngsa Tmn Sri Blh)",12,37,3.052035,101.643996
2015,2,"Perak","Kinta","Fair Park",30,36,3.058406,101.636762
2015,2,"Perak","Kinta","Tmn Bersatu",6,36,3.058407,101.636765
2015,2,"Selangor","Hulu Langat","Jalan Jasmin 16-22 Taman
Jasmin",11,36,3.058408,101.636767
2015,2,"Selangor","Hulu
Selangor","Lokaliti 1 Bdr Baru Btg Kali",15,36,3.058409,101.636769
2015,2,"Selangor","Petaling","Seksyen 7 (Terese : Jln
7/29- 7/35)",17,36,3.113117,101.815683
2015,2,"Selangor","Petaling","Usj 9/5",15,36,3.113118,101.815693
2015,2,"Perak","Kinta","Tmn Rasa Sayang",5,36,2.975147,101.783915
2015,2,"P. Pinang","Timur Laut","Flat Batu Lanchang",6,35,3.113117,101.815673
2015,2,"Perak","Kinta","Kg Das Tambahan 3",15,35,3.048069,101.639553
2015,2,"Selangor","Hulu Langat","Seksyen 6 Bandar Sri Putra",9,35,3.198303,101.599919
2015,2,"Selangor","Petaling","Seksyen 15 ( Dataran
Otomobil : Blok 1 - 18 )",9,35,3.052035,101.643996
2015,2,"Selangor","Petaling","Pju 9 Apt Sd",6,35,3.058406,101.636762
2015,2,"Selangor","Petaling","Tm Pjs 2D Flat Desa Mentari
( Blok 11 )",5,35,3.058407,101.636765
2015,2,"Selangor","Petaling","Taman Lestari Putra 5",6,35,3.058408,101.636767
2015,2,"Perak","Kinta","Kg Serdang Permai",5,34,3.058409,101.636769
2015,2,"Perak","Kinta","Tmn Lpoh",8,34,3.113117,101.815683
2015,2,"Sarawak","Sibu","Jalan Foochow",5,34,3.113118,101.815693
2015,2,"P. Pinang","Seberang Perai Tengah","Tmn Sri Janggus (Biok A6- A9)",25,34,2.975147,101.783915
2015,2,"Perak","Kinta","Tmn Pakatan Jaya Fasa 4",4,33,3.113117,101.815673
2015,2,"Perak","Kinta","Kg Manjoi",15,33,3.048069,101.639553
2015,2,"Perak","Kinta","Tmn Pusing Baru",6,33,3.198303,101.599919
2015,2,"Perak","Kinta","Pekan Tg Tualang",6,33,3.052035,101.643996
2015,2,"Perak","Kinta","Tmn Gamelan Timur",6,33,3.128331,101.618127
2015,2,"Selangor","Hulu Langat","Jalan 1/10-1/16 Taman Sri
Timah",7,33,3.074107,101.492219
2015,2,"Selangor","Petaling","Seksyen 20 (Flat B : Blok 13
- 19)",6,33,3.074107,101.492219
2015,2,"Selangor","Petaling","Bl Pju 6 Bu 1 (Teres A: Jln
1/1, 1/1A, 1/9-1/15)",15,33,3.074107,101.492219
2015,2,"Selangor","Petaling","Bl Pju 9 Sd 2",7,33,3.155076,101.593722
2015,2,"Selangor","Petaling","Batu 13 1/2 Kg Pasir Baru",9,33,3.089795,101.647281
2015,2,"Selangor","Petaling","Bdr Puchong Jaya Jln
Merpati)",8,33,3.113117,101.815673
2015,2,"Sabah","Kota Kinabalu","Flat Persekutuan (Stadium
Likas)",22,33,3.060047,101.584687
2015,2,"Perak","Kinta","Tmn Chepor Raya",11,32,3.188612,101.604747
2015,2,"Perak","Kinta","Tmn Sri Tanjung",19,32,3.13281,101.748025
2015,2,"Selangor","Hulu
Selangor","Apt Mawar Tbr Bb",8,32,3.114994,101.811318
2015,2,"Selangor","Petaling","Seksyen 20 (Teres A)",4,32,3.058404,101.636764
2015,2,"Selangor","Petaling","Seksyen 24 ( Flat G : Blok
43-61J",8,32,3.058405,101.636763
2015,2,"Selangor","Petaling","Bl Pju 6A Tmn Kayu Ara Lndah",10,32,3.058406,101.636762
2015,2,"Selangor","Petaling","Kt Pju 1A Puncak Sri Kelana
Kondo",8,32,3.058407,101.636765
2015,2,"Selangor","Petaling","Usj 11/3",5,32,3.058408,101.636767
2015,2,"Selangor","Petaling","Usj 6/1",6,32,3.058409,101.636769
2015,2,"Perak","Kinta","Kg Nalla Nn",5,31,3.113117,101.815683
2015,2,"Perak","Kinta","Medan Klebang Prima",4,31,3.113118,101.815693
2015,2,"Perak","Kinta","Pekan Razaki",10,31,2.975147,101.783915
2015,2,"Perak","Kinta","Rumah Pangsa Bercham",6,31,3.113117,101.815673
2015,2,"Perak","Kinta","Tmn Cahaya Bercham",18,31,3.048069,101.639553
2015,2,"Perak","Kinta","Tmn Meru 1B",13,31,3.198303,101.599919
2015,2,"Selangor","Gombak","Tmn Permata",9,31,3.052035,101.643996
2015,2,"Selangor","Petaling","Seksyen 17 (Flat Pkns 17/1)",8,31,3.128331,101.618127
2015,2,"Selangor","Petaling","Seksyen 20 Kuarters Polis
(Biok 5 - Blok 12)",8,31,3.074107,101.492219
2015,2,"Sarawak","Sibu","Lorang 6, Taman Rajang",13,31,3.074107,101.492219
2015,3,"Selangor","Petaling","Duss 22 ( 2 )",116,218,3.074107,101.492219
2015,3,"Selangor","Petaling","Seksyen 7 (Flat A : Blok 1 - 12,
Blok 38 - 43)",90,172,3.155076,101.593722
2015,3,"Selangor","Petaling","Seksyen 7 (Pusat Komersial A :
Jlnaa 7/Aa - Ac 7/Ac, T 7/T - Z
7/Z)",214,158,3.089795,101.647281
2015,3,"Selangor","Petaling","Seksyen 7 (Flat B : Blok 13 -
37)",35,145,3.113117,101.815673
2015,3,"Selangor","Hulu Langat","Jalan 3/A-R Seksyen 3 Bandar
Sri Putra",71,136,3.060047,101.584687
2015,3,"Selangor","Petaling","Blpju 10 Apt Permai",41,133,3.188612,101.604747
2015,3,"Selangor","Petaling","Usj 2/5",34,133,3.13281,101.748025
2015,3,"Selangor","Petaling","Blpju 9 Sd 13 Apt Sri Meranti 1
: Blok A - G",37,132,3.114994,101.811318
2015,3,"Selangor","Petaling","Kdpju 5 Seksyen 5 Sepah
Puteri (Jln 5/1-5/19)",26,123,3.058404,101.636764
2015,3,"Selangor","Petaling","Bandar Kinrarabk 6F (P'Puri Enggang)",24,123,3.058405,101.636763
2015,3,"Selangor","Petaling","Taman Puchong Perdana (Jln
Mawar)",35,118,3.058406,101.636762
2015,3,"Selangor","Gombak","Kg Simpang 3",47,117,3.058407,101.636765
2015,3,"Selangor","Petaling","Batu 13 Kg Sri Aman (Lorong Bestari)",45,114,3.058408,101.636767
2015,3,"Selangor","Petaling","Pusat Bandar Puchong (Jln Wawasan 2)",47,112,3.058409,101.636769
2015,3,"Selangor","Petaling","Sri Pjs 8 Mentari Court",58,111,3.113117,101.815683
2015,3,"Selangor","Petaling","Seksyen U10 ( Alam Budiman :
Jln U10/68 - U10/77B )",44,106,3.113118,101.815693
2015,3,"Selangor","Hulu Langat","Seksyen 5 Bandar Sri Putra",28,102,2.975147,101.783915
2015,3,"Selangor","Petaling","Blpju 9 Sd 10",20,102,3.113117,101.815673
2015,3,"Selangor","Petaling","Bandar Kinrara 4 ( Jlnbk 4/1
Sebahagian 4/2-4/4 )",31,102,3.048069,101.639553
2015,3,"Selangor","Petaling","Bandar Kinrara 2",19,100,3.198303,101.599919
2015,3,"Selangor","Petaling","Seksyen U16 ( Pangsapuri Kiambang : Blok 21 - 27 )",29,97,3.052035,101.643996
2015,3,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Sri
Bintang )",16,96,3.128331,101.618127
2015,3,"Selangor","Petaling","Blpju 8 Armanee Terrace Kondo",19,90,3.074107,101.492219
2015,3,"Selangor","Petaling","Pjs 9 /1(Lagoon Perdana &
Rumah Kedai)",54,90,3.074107,101.492219
2015,3,"Selangor","Petaling","Seksyen U16 ( Pangsapuri Melati : Blok 11 - 20 )",20,83,3.074107,101.492219
2015,3,"Selangor","Petaling","Seksyen 7 (Flat C : Blok 44 -
51)",20,81,3.155076,101.593722
2015,3,"Selangor","Petaling","Seksyen U10 ( Puncak Perdana : Uitm )",22,81,3.089795,101.647281
2015,3,"Selangor","Petaling","Seksyen U2 Teres C",31,81,3.113117,101.815673
2015,3,"Selangor","Petaling","Taman Lestari Putra 6",23,81,3.060047,101.584687
2015,3,"Selangor","Petaling","Taman Puncak Jalil 2 ( Jlnpuj
2/1 - 2/18 )",23,81,3.188612,101.604747
2015,3,"Selangor","Hulu Langat","Seksyen 5 Bandar Rinching",56,80,3.13281,101.748025
2015,3,"Selangor","Petaling","Seksyen 6 (Teres A : Jln 6/1A -
6/1J)",22,80,3.114994,101.811318
2015,3,"Selangor","Petaling","Sri Pjs 6 Flat Desa Mentari 1 :
Blok 1, 2, 3",22,80,3.058404,101.636764
2015,3,"Perak","Kinta","Kg Das Tambahan 2",54,79,3.058405,101.636763
2015,3,"Selangor","Petaling","Sri Pjs 5 Flat Desa Ria",14,79,3.058406,101.636762
2015,3,"Selangor","Petaling","Seksyen U10 ( Puncak
Perdana Teres A : Jln U10/15 - U10/29 )",47,77,3.058407,101.636765
2015,3,"Selangor","Petaling","Duss 21 ( 3 )",25,77,3.058408,101.636767
2015,3,"Selangor","Gombak","Appt Palma Bch",28,76,3.058409,101.636769
2015,3,"Selangor","Hulu Langat","Jalan 3/6 Seksyen 3 Bandar
Baru Bangi",39,76,3.113117,101.815683
2015,3,"Selangor","Hulu Langat","Seksyen 3 Bandar Teknologi",16,76,3.113118,101.815693
2015,3,"Selangor","Petaling","Blpju 9 Sd 8",45,76,2.975147,101.783915
2015,3,"Selangor","Petaling","Kdpju 5 Seksyen 7 Gugusan
Kemboja",10,76,3.113117,101.815673
2015,3,"Selangor","Petaling","Ktpju 1A Pprt A : Blok A,B,C",63,76,3.048069,101.639553
2015,3,"Selangor","Petaling","Ss 18/5, 6",11,76,3.198303,101.599919
2015,3,"Selangor","Petaling","Seksyen U16 ( Denai Alam
Teres L : Jln U16/81 - U16/88 )",31,75,3.052035,101.643996
2015,3,"Selangor","Petaling","Blpju 8 Apt Flora Damansara 1
( Blok A, B )",15,75,3.058406,101.636762
2015,3,"Selangor","Petaling","Taman Lestari Putra 3",60,75,3.058407,101.636765
2015,3,"Selangor","Petaling","Taman Puncak Jalil 4A (Jlnpuj
4/1-Puj 4/9 )",38,74,3.058408,101.636767
2015,3,"Selangor","Petaling","Taman Pinggiran Putra 16 (Putra Indah)",30,74,3.058409,101.636769
2015,3,"Selangor","Petaling","Seksyen 7 (Teres L : Jln 7/101
- 7/103)",15,73,3.113117,101.815683
2015,3,"Perak","Kinta","Tmnklebang Jaya 2",50,73,3.113118,101.815693
2015,3,"Selangor","Petaling","Dunbg Seksyen 51A Flat Impian Baiduri",14,72,2.975147,101.783915
2015,3,"Selangor","Petaling","Seksyen 26 ( Pangsapuri Anggerik : Blok 1, 2, 3 )",26,70,3.113117,101.815673
2015,3,"Selangor","Petaling","Ss 15/5 (Teres)",45,70,3.048069,101.639553
2015,3,"Perak","Kinta","Tmn Kledang Jaya",25,68,3.198303,101.599919
2015,3,"Selangor","Petaling","Seksyen U5 ( Apartment Subang Suria )",24,66,3.052035,101.643996
2015,3,"Selangor","Petaling","Usj 15 ( Court 10 )",14,66,3.058406,101.636762
2015,3,"Perak","Kinta","Kg Baru Buntong",29,65,3.058407,101.636765
2015,3,"Perak","Kinta","Kg Tengku Hussein Baru",54,65,3.058408,101.636767
2015,3,"Perak","Kinta","Rpt Jelapang Baru",34,65,3.058409,101.636769
2015,3,"Selangor","Petaling","Seksyen U5 ( Mutiara Subang :
Apartment )",19,65,3.113117,101.815683
2015,3,"Selangor","Petaling","Ss 17/1",17,65,3.113118,101.815693
2015,3,"Perak","Kinta","Bdr Pulai Jaya",16,64,2.975147,101.783915
2015,3,"Selangor","Petaling","Seksyen U12 ( Desa Alam
Teres B : Jln U12/3 - U12/8 )",19,64,3.113117,101.815673
2015,3,"Perak","Kinta","Kg Baru Gunung Rapat",19,63,3.048069,101.639553
2015,3,"Selangor","Hulu Langat","Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi",19,63,3.198303,101.599919
2015,3,"Perak","Kinta","Tmn Rapat Setia Baru",65,62,3.052035,101.643996
2015,3,"Selangor","Hulu Langat","Kondominium Tiara Duta
Taman Putra Sulaiman",10,62,3.058406,101.636762
2015,3,"Selangor","Petaling","Taman Lestari Putra 1",12,62,3.058407,101.636765
2015,3,"Perak","Kinta","Kg Tersusun Sentang",14,61,3.058408,101.636767
2015,3,"Selangor","Hulu Langat","Kuis",16,61,3.058409,101.636769
2015,3,"Selangor","Petaling","Seksyen 7 (Pangsapuri Baiduri)",11,61,3.113117,101.815683
2015,3,"Selangor","Petaling","Blpju 6A Pelangi Utama Kondo",22,61,3.113118,101.815693
2015,3,"Selangor","Petaling","Tmpjs 2B Flat Desa Mentari
( Blok 9, 10 )",21,61,2.975147,101.783915
2015,3,"Selangor","Petaling","Taman Mutiara Indah 2",16,61,3.113117,101.815673
2015,3,"Selangor","Gombak","Appt Casaria Bch",9,59,3.048069,101.639553
2015,3,"Selangor","Petaling","Seksyen 13 Teres C ( Jalan
13/19-13/25 )",21,59,3.198303,101.599919
2015,3,"Perak","Kinta","Tmn Chepor Jaya",24,58,3.052035,101.643996
2015,3,"Selangor","Petaling","Seksyen 20 Flatpkns A (Blok 1
- Blok 4)",19,58,3.058406,101.636762
2015,3,"Selangor","Petaling","Sri Pjs 6 Flat Desa Mentari 2 :
Blok 4, 5 , 6",13,58,3.058407,101.636765
2015,3,"Selangor","Petaling","Ss 15/2, 3 (Teres)",28,58,3.058408,101.636767
2015,3,"Perak","Kinta","Tmn Merdeka",11,57,3.058409,101.636769
2015,3,"Selangor","Petaling","Ss 18/4",15,57,3.113117,101.815683
2015,3,"P. Pinang","Timur Laut","Jalan Lim Eow Thoon",13,56,3.113118,101.815693
2015,3,"P. Pinang","Timur Laut","Taman Freeschool",10,56,2.975147,101.783915
2015,3,"Perak","Kinta","Kg Sg Tapah Tambahan",34,55,3.113117,101.815673
2015,3,"Selangor","Petaling","Seksyen U2 (Pangsapuri Ilham)",39,55,3.048069,101.639553
2015,3,"Selangor","Petaling","Blpju 6A Kg Sg Kayu Ara 4(Jln Masjid )",17,55,3.198303,101.599919
2015,3,"Selangor","Petaling","Taman Sri Serdang 3 ( 18/30 -
18/44 & 18/46)",17,54,3.052035,101.643996
2015,3,"Selangor","Petaling","Usj 6/2",11,54,3.128331,101.618127
2015,3,"Sarawak","Sibu","Lower Jalan Hua Kiew",15,54,3.074107,101.492219
2015,3,"Perak","Kinta","Tmn Ipoh Jaya",20,53,3.074107,101.492219
2015,3,"Selangor","Petaling","Ktpju 1A Pprt B : Blok D,E,F",17,53,3.074107,101.492219
2015,3,"Selangor","Petaling","Sri Pjs 10 ( Teres D : Jlnpjs
10/15, 15A, 10/18, 10/20,
10/22, 10/26A, 10/26C )",11,53,3.155076,101.593722
2015,3,"Selangor","Petaling","Taman Puncak Jalil 4 (
Casariana )",16,53,3.089795,101.647281
2015,3,"Selangor","Petaling","Seksyen 7 (Teres C : Jln 7/10 -
7/22)",9,52,3.113117,101.815673
2015,3,"Selangor","Petaling","Sri Ss 5C",12,52,3.060047,101.584687
2015,3,"Selangor","Petaling","Usj 2/4",8,52,3.188612,101.604747
2015,3,"Selangor","Petaling","Taman Kinrara 5 ( Flat Taman
Mawar )",7,51,3.13281,101.748025
2015,3,"Perak","Kinta","Tmn Cempaka",25,51,3.114994,101.811318
2015,3,"Selangor","Petaling","Seksyen 9 (Kondo Sri Mahligai)",16,51,3.058404,101.636764
2015,3,"Selangor","Petaling","Tmn Puchong Prima (Elina)
Blok A, B, C, D- 5 Tkt",12,51,3.058405,101.636763
2015,3,"Perak","Kinta","Kg Sri Kinta",21,50,3.058406,101.636762
2015,3,"Selangor","Hulu Langat","Jalan 3/40-49 Seksyen 3
Bandar Baru Bangi",18,50,3.058407,101.636765
2015,3,"Selangor","Petaling","Ss 18/1",27,50,3.058408,101.636767
2015,3,"Perak","Kinta","Tmn Desa Aman",30,49,3.058409,101.636769
2015,3,"Perak","Kinta","Tmnrishah",26,49,3.113117,101.815683
2015,3,"Selangor","Petaling","Blpju 6 Bu 7 ( Teres A : Jln 7/1
- 7/10 )",8,49,3.113118,101.815693
2015,3,"Selangor","Petaling","Seksyen 13 Teres B",16,48,2.975147,101.783915
2015,3,"Selangor","Petaling","Seksyen 19 Flat 19/15A ( Blok
1 - 5 )",11,48,3.113117,101.815673
2015,3,"Selangor","Petaling","Blpju 9 Sd 13 Apt Sri Meranti 2
: Blok H, J, K, L, M, N, P, Q, R",18,48,3.048069,101.639553
2015,3,"Selangor","Petaling","Usj 8 (Subang Perdana
Goodyearcourt 5)",11,48,3.198303,101.599919
2015,3,"Selangor","Petaling","Tmn Puchong Permai 1 ( Flat
38 Blok A )",21,48,3.052035,101.643996
2015,3,"Perak","Kinta","Kg Temiang",15,47,3.128331,101.618127
2015,3,"Selangor","Petaling","Seksyen 8 Teres B (Jln 8/14 - Jln 8/28)",16,47,3.074107,101.492219
2015,3,"Perak","Kinta","Bdr Baru Putra Fasa 2",12,46,3.074107,101.492219
2015,3,"Perak","Kinta","Kg Baru Kuala Kuang",30,46,3.074107,101.492219
2015,3,"Perak","Kinta","Tmn Perpaduan",20,46,3.155076,101.593722
2015,3,"Selangor","Petaling","Ktpju 1A Pprt C : Blok G, H",11,46,3.089795,101.647281
2015,3,"Selangor","Petaling","Pjs 7 /7, 9,10",15,46,3.113117,101.815673
2015,3,"Selangor","Petaling","Taman Kinrara 5 ( Teres
Taman Mawar )",25,46,3.060047,101.584687
2015,3,"Perak","Kinta","K/B Pasir Pinji 2",8,45,3.188612,101.604747
2015,3,"Selangor","Petaling","Kdpju 5 Seksyen 11",5,45,3.13281,101.748025
2015,3,"Perak","Kinta","Bandar Lahat Baru",14,45,3.114994,101.811318
2015,3,"Perak","Kinta","Tmn Pengkalan Barat",7,45,3.058404,101.636764
2015,3,"Perak","Kinta","Tmn Bercham Raya",9,44,3.058405,101.636763
2015,3,"Perak","Kinta","Tmn Pinji Mewah",11,44,3.058406,101.636762
2015,3,"Perak","Kinta","Tmnstar",9,44,3.058407,101.636765
2015,3,"Selangor","Petaling","Seksyen 22 (Kg Kebun Bunga)",9,44,3.058408,101.636767
2015,3,"Selangor","Petaling","Tmpjs 2C Apt Medan Cahaya
( Blok A - H )",16,44,3.058409,101.636769
2015,3,"Selangor","Petaling","Seksyen U19 (Tmn.Sribuloh&Rmhmrhpkns:J
Ln U19/1-
U19/12C&Rmhpngsatmn Sri
Blh)",13,44,3.113117,101.815683
2015,3,"Perak","Kinta","Fair Park",34,43,3.113118,101.815693
2015,3,"Perak","Kinta","Tmn Bersatu",11,43,2.975147,101.783915
2015,3,"Selangor","Hulu Langat","Jalan Jasmin 16-22 Taman
Jasmin",12,43,3.113117,101.815673
2015,3,"Selangor","Hulu Selangor","Lokaliti 1 Bdr Baru Btg Kali",17,43,3.048069,101.639553
2015,3,"Selangor","Petaling","Seksyen 7 (Teres E : Jln 7/29 -
7/35)",30,43,3.198303,101.599919
2015,3,"Selangor","Petaling","Usj 9/5",18,43,3.052035,101.643996
2015,3,"P. Pinang","Timur Laut","Flat Batu Lanchang",7,42,3.128331,101.618127
2015,3,"Perak","Kinta","Kg Das Tambahan 3",15,42,3.074107,101.492219
2015,3,"Selangor","Hulu Langat","Seksyen 6 Bandar Sri Putra",9,42,3.074107,101.492219
2015,3,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil
: Blok 1 - 18 )",11,42,3.074107,101.492219
2015,3,"Selangor","Petaling","Taman Lestari Putra 5",8,42,3.155076,101.593722
2015,3,"P. Pinang","Seberang Perai Tengah","Tmn Sri Janggus (Blok A6-A9)",25,41,3.089795,101.647281
2015,3,"Perak","Kinta","Tmn Ipoh",9,41,3.113117,101.815673
2015,3,"Perak","Kinta","Tmn Pusing Baru",7,40,3.060047,101.584687
2015,3,"Perak","Kinta","Pekan Tg Tualang",9,40,3.188612,101.604747
2015,3,"Selangor","Petaling","Seksyen 20 (Flat B : Blok 13 -
19)",7,40,3.13281,101.748025
2015,3,"Selangor","Petaling","Blpju 6 Bu 1 ( Teres A : Jln 1/1,
1/1A, 1/9 - 1/15 )",16,40,3.114994,101.811318
2015,3,"Selangor","Petaling","Blpju 9 Sd 2",8,40,3.058404,101.636764
2015,3,"Selangor","Petaling","Batu 13 1/2 Kg Pasir Baru",10,40,3.058405,101.636763
2015,3,"Selangor","Petaling","Bdr Puchong Jaya Jln Merpati)",9,40,3.058406,101.636762
2015,3,"Sabah","Kota Kinabalu","Flat Persekutuan (Stadium
Likas)",23,40,3.058407,101.636765
2015,3,"Perak","Kinta","Tmnchepor Raya",11,39,3.058408,101.636767
2015,3,"Selangor","Petaling","Seksyen 24 ( Flat G : Blok 43 -
61 )",8,39,3.058409,101.636769
2015,3,"Perak","Kinta","Tmn Sri Tanjung",22,39,3.113117,101.815683
2015,3,"Selangor","Hulu Selangor","Apt Mawar Tbrbb",8,39,3.113118,101.815693
2015,3,"Selangor","Petaling","Seksyen 20 (Teres A)",8,39,2.975147,101.783915
2015,3,"Selangor","Petaling","Blpju 6A Tmn Kayu Ara Indah",10,39,3.113117,101.815673
2015,3,"Selangor","Petaling","Ktpju 1A Puncak Sri Kelana
Kondo",9,39,3.048069,101.639553
2015,3,"Selangor","Petaling","Usj 11/3",7,39,3.198303,101.599919
